"cause","effect"
"ETS2","JUN"
"ETV1","ERG"
"ETV6","FLI1"
"EVL","HCK"
"EVL","PFN2"
"EVPL","DSP"
"EWSR1","ACTL6A"
"EWSR1","BARD1"
"EWSR1","CD177"
"EWSR1","GPBP1L1"
"EWSR1","HERPUD1"
"EWSR1","HSPA2"
"EWSR1","MAGEA11"
"EWSR1","MDFI"
"EWSR1","PRTFDC1"
"EWSR1","PRUNE2"
"EWSR1","RAD23A"
"EWSR1","SF1"
"EWSR1","SSBP2"
"EWSR1","TULP2"
"EWSR1","USP7"
"EWSR1","VPS72"
"EWSR1","WWP1"
"EWSR1","YWHAG"
"EWSR1","YY1AP1"
"EXOC5","EXOC8"
"EXOC5","RALA"
"EXOC7","ARFGEF2"
"EXOC7","CCDC85B"
"EXOC7","IFT20"
"EXOC7","PLCB3"
"EXOC7","RALA"
"EXOC7","USHBP1"
"EXOC8","CCDC85B"
"EXOSC1","EXOSC5"
"EXOSC10","EIF3M"
"EXOSC10","EXOSC5"
"EXOSC10","EXOSC7"
"EXOSC10","MPP6"
"EXOSC10","SCRIB"
"EXOSC10","TARDBP"
"EXOSC2","EXOSC5"
"EXOSC2","EXOSC8"
"EXOSC3","EXOSC5"
"EXOSC3","EXOSC8"
"EXOSC4","DIS3"
"EXOSC4","EXOSC1"
"EXOSC4","EXOSC2"
"EXOSC4","EXOSC3"
"EXOSC4","SKIV2L"
"EXOSC5","EXOSC8"
"EXOSC6","DCP1B"
"EXOSC6","DIS3"
"EXOSC6","EXOSC4"
"EXOSC6","EXOSC5"
"EXOSC6","EXOSC8"
"EXOSC6","EXOSC9"
"EXOSC6","MIF4GD"
"EXOSC6","MPP6"
"EXOSC6","NUDT21"
"EXOSC6","UPF2"
"EXOSC6","ZFP36"
"EXOSC7","EXOSC2"
"EXOSC7","EXOSC5"
"EXOSC8","EXOSC5"
"EXOSC8","ZFP36"
"EXOSC9","EXOSC5"
"EXOSC9","EXOSC8"
"EXPH5","RAB27A"
"EXT2","TK1"
"EYA2","RBPMS"
"EZH2","ATRX"
"EZH2","CCDC85B"
"EZH2","EED"
"EZH2","GTF3C1"
"EZH2","HDAC1"
"EZH2","PHF1"
"EZH2","SUZ12"
"EZH2","ZAK"
"EZR","ACTB"
"EZR","ACTC1"
"EZR","CDH1"
"EZR","CDK5"
"EZR","CTNNB1"
"EZR","EGFR"
"EZR","FAS"
"EZR","L1CAM"
"EZR","PALLD"
"EZR","PIK3R1"
"EZR","PRKCA"
"EZR","PTPRC"
"EZR","WWOX"
"F10","PRKAB1"
"F10","SERPINA5"
"F10","TFPI"
"F11R","CGN"
"F11R","CSNK2A1"
"F11R","PARD3"
"F11R","PRKCA"
"F11R","PTPRB"
"F12","KRT1"
"F13A1","PTK2"
"F2","AANAT"
"F2","AMBP"
"F2","IGFBP5"
"F2","ITGA2B"
"F2","PROC"
"F2","SERPINC1"
"F2R","GNA13"
"F2R","GNAI2"
"F2R","GNAT1"
"F2R","ITGAV"
"F2R","PLG"
"F2R","PRTN3"
"F2R","SNX1"
"F2RL1","CAPN2"
"F2RL1","CBL"
"F3","F10"
"F3","FLNA"
"F5","CSNK2A1"
"F5","SERPINA3"
"F8","PROC"
"F8","VWF"
"FABP4","VIM"
"FADD","ANK3"
"FADD","CASP10"
"FADD","CASP8AP2"
"FADD","CFLAR"
"FADD","CSNK1A1"
"FADD","FAF1"
"FADD","IKBKG"
"FADD","NACA"
"FADD","NOL3"
"FADD","RALBP1"
"FAF1","ANXA7"
"FAF1","CDC73"
"FAF1","CSNK2A1"
"FAF1","CSNK2B"
"FAF1","RAP1B"
"FAF1","RCC1"
"FAM103A1","RBMX"
"FAM107A","CCDC85B"
"FAM107A","EFEMP2"
"FAM107A","KRT15"
"FAM107A","TRIM37"
"FAM107A","USHBP1"
"FAM115A","COIL"
"FAM118B","CEP70"
"FAM118B","MCM3AP"
"FAM118B","MED31"
"FAM118B","SETDB1"
"FAM124B","CCDC85B"
"FAM124B","MDFI"
"FAM134A","MAP1LC3B"
"FAM160A2","RABAC1"
"FAM173A","HAP1"
"FAM175A","UIMC1"
"FAM46C","PLK4"
"FAM50B","KPNA3"
"FAM83D","CSNK1E"
"FANCD2","BRCA2"
"FANCD2","FANCC"
"FANCD2","RAD51"
"FAP","PLAUR"
"FAS","APAF1"
"FAS","CRMP1"
"FAS","DAXX"
"FAS","EEF1A1"
"FAS","EGFR"
"FAS","FADD"
"FAS","FAF1"
"FAS","FYN"
"FAS","LCK"
"FAS","RAP1A"
"FAS","RIPK1"
"FAS","SUMO1"
"FAS","TRADD"
"FASLG","DAXX"
"FASLG","FNBP1"
"FASLG","PIN1"
"FASLG","PTPN13"
"FASTK","MDFI"
"FAT1","HOMER1"
"FATE1","USHBP1"
"FBL","DDX17"
"FBL","TBC1D17"
"FBLN1","ECM1"
"FBLN1","ELN"
"FBLN1","NID1"
"FBLN1","NOV"
"FBLN5","TOP3B"
"FBN1","FBN2"
"FBN1","HCK"
"FBN1","HSPG2"
"FBN3","RPS6KA6"
"FBP1","ASCC2"
"FBP1","CSNK1E"
"FBXW11","SKP1"
"FBXW11","YAP1"
"FBXW5","MDFI"
"FBXW7","CUL1"
"FBXW7","SHPRH"
"FBXW7","SKP1"
"FBXW7","SUMF2"
"FCER1G","BRI3BP"
"FCER1G","GP6"
"FCER1G","PLCG2"
"FCER1G","RTN3"
"FCER1G","SYK"
"FCER1G","VAPB"
"FCGR2A","HCK"
"FCGR3A","CD38"
"FCGR3A","CD4"
"FCGR3A","FCER1G"
"FCGR3A","PTPRC"
"FCHO1","SMURF1"
"FCHSD2","CCDC85B"
"FEN1","APEX1"
"FEN1","CDK2"
"FEN1","EP300"
"FEN1","PCNA"
"FER","JUP"
"FER","TMF1"
"FES","BCAR1"
"FES","BCR"
"FES","IRS1"
"FES","PIK3R1"
"FEZ1","BARD1"
"FEZ1","COL9A2"
"FEZ1","CSTF2"
"FEZ1","GEMIN7"
"FEZ1","GTF2F1"
"FEZ1","IMMT"
"FEZ1","MEST"
"FEZ1","NDUFB9"
"FEZ1","NEK1"
"FEZ1","PDCD7"
"FEZ1","RAI14"
"FEZ1","TTR"
"FEZ2","NEK1"
"FFAR1","GNAI1"
"FFAR2","GNAQ"
"FGA","CDH5"
"FGA","FGB"
"FGB","ANXA7"
"FGB","CDKN1A"
"FGD6","YWHAG"
"FGF17","FGFR1"
"FGF18","FGFR3"
"FGF2","CD44"
"FGF2","CEP57"
"FGF2","CSNK2A2"
"FGF2","CSNK2B"
"FGF2","CXCL13"
"FGF2","FGFR3"
"FGF2","GPC4"
"FGF2","RPS6KA3"
"FGF2","SDC2"
"FGF3","FGFR3"
"FGF4","FGFR3"
"FGF6","FGFR3"
"FGF7","COL2A1"
"FGF7","COL3A1"
"FGF7","HSPG2"
"FGF8","FGFR3"
"FGFBP1","FIBP"
"FGFR1","GRB2"
"FGFR1","RPS6KA1"
"FGFR1","SOS1"
"FGFR2","FGF10"
"FGFR2","PLCG1"
"FGFR3","ARAP1"
"FGFR3","KIAA1377"
"FGFR3","SH2B1"
"FGFR3","SLC25A6"
"FGFR4","CDH2"
"FGFR4","FGF1"
"FGFR4","FGF17"
"FGFR4","FGF18"
"FGFR4","FGF3"
"FGFR4","FGF4"
"FGFR4","FGF6"
"FGFR4","FGF7"
"FGFR4","FGF8"
"FGG","FGA"
"FGG","FGB"
"FGG","ICAM1"
"FGG","ITGB3"
"FGR","CBL"
"FGR","CSK"
"FGR","DAB2"
"FGR","HINT1"
"FGR","PXN"
"FGR","SLAMF1"
"FGR","WAS"
"FGR","YWHAQ"
"FHIT","UBE2I"
"FHL1","EED"
"FHL2","FHL3"
"FHL2","ZFYVE9"
"FHL3","CTBP2"
"FHL3","MED15"
"FIBP","CSNK2A1"
"FIBP","CSNK2B"
"FIZ1","NRL"
"FKBP1A","PPP3R1"
"FKBP2","UBQLN4"
"FKBP3","HDAC2"
"FKBP4","CSNK2A1"
"FKBP8","MAPK14"
"FLAD1","CDKN1A"
"FLI1","ERG"
"FLI1","ETV6"
"FLI1","KLF1"
"FLII","ACTB"
"FLII","ACTL6A"
"FLII","OPTN"
"FLII","PRMT1"
"FLNA","BRCA2"
"FLNA","CAV1"
"FLNA","FLNB"
"FLNA","MAP2K4"
"FLNA","PAK1"
"FLNA","PRKCA"
"FLNA","PSEN1"
"FLNB","MYLK"
"FLNB","PSEN2"
"FLNC","MAP2K4"
"FLNC","MYOZ3"
"FLOT1","GOLM1"
"FLOT1","SHBG"
"FLOT1","SORBS1"
"FLT1","ATR"
"FLT1","CRK"
"FLT1","CTNNB1"
"FLT1","KDR"
"FLT1","PLCG1"
"FLT1","PLCG2"
"FLT1","PTK2B"
"FLT1","VEGFB"
"FLT1","YES1"
"FLT3LG","FLT3"
"FLT4","ATF7IP"
"FLT4","GRB2"
"FLT4","KDR"
"FLT4","SHC3"
"FN1","F13A1"
"FN1","FBLN1"
"FN1","FST"
"FN1","GSN"
"FN1","LGALS3BP"
"FN1","LTBP1"
"FN1","NOV"
"FN1","PKD1"
"FN1","PLCG2"
"FN1","TGM2"
"FN1","TNC"
"FNBP4","KHDRBS1"
"FNBP4","LBR"
"FNTA","CENPF"
"FNTA","HRAS"
"FOS","ETS1"
"FOS","FOSL2"
"FOS","GTF2F2"
"FOS","JUN"
"FOS","JUNB"
"FOS","JUND"
"FOS","NCOR2"
"FOS","NFKB1"
"FOS","PSMC5"
"FOS","RB1"
"FOS","TBP"
"FOS","XBP1"
"FOXA2","HOXA5"
"FOXG1","FOXH1"
"FOXG1","FOXO1"
"FOXG1","HDAC1"
"FOXG1","SMAD1"
"FOXG1","TLE3"
"FOXH1","DRAP1"
"FOXO1","CSNK1G1"
"FOXO1","FOXG1"
"FOXO1","HNF4A"
"FOXO1","HOXA10"
"FOXO1","HOXA5"
"FOXO1","SMAD3"
"FOXO3","FOXG1"
"FOXO3","NR1H3"
"FOXO3","YWHAG"
"FOXO4","SMAD3"
"FOXP1","FOXP2"
"FOXP1","FOXP4"
"FRAT1","DVL1"
"FRMD6","MLH1"
"FRS3","GRB2"
"FRS3","KARS"
"FRS3","PRKCI"
"FSCN1","CTNNB1"
"FSCN1","DNAJB9"
"FSCN1","RAB1A"
"FSHR","AKT2"
"FSHR","S100A10"
"FSHR","YWHAQ"
"FST","MEST"
"FST","TK1"
"FSTL3","FN1"
"FTH1","BRD7"
"FTL","FTH1"
"FTL","GADD45A"
"FTL","MPP6"
"FUBP1","CCNH"
"FUBP1","TLE1"
"FUNDC2","NUDT21"
"FURIN","ADAMTS1"
"FURIN","AP2M1"
"FURIN","COL23A1"
"FURIN","LRP1"
"FURIN","PACS1"
"FXR1","FXR2"
"FXR2","C10orf62"
"FXR2","CBS"
"FXR2","FTH1"
"FXR2","LCMT1"
"FXR2","LDOC1"
"FXR2","NECAB2"
"FXR2","PCBD1"
"FXYD1","ATP1A1"
"FXYD1","PPP1CA"
"FXYD3","MAPK6"
"FXYD6","BCAR1"
"FYB","BCAR1"
"FYB","CBL"
"FYB","FYN"
"FYB","LCP2"
"FYB","SH2D1A"
"FYB","SKAP2"
"FYB","VASP"
"FYN","ADAM15"
"FYN","ATXN1"
"FYN","C8orf33"
"FYN","CASP8"
"FYN","CAV1"
"FYN","CBL"
"FYN","CBLB"
"FYN","CD2"
"FYN","CDK5"
"FYN","CNN1"
"FYN","CTNNB1"
"FYN","DOK3"
"FYN","FCGR2A"
"FYN","FLOT1"
"FYN","GNB2L1"
"FYN","GRB10"
"FYN","HRAS"
"FYN","IRS1"
"FYN","ITK"
"FYN","ITPR1"
"FYN","KHDRBS1"
"FYN","LCP2"
"FYN","MCAM"
"FYN","NMT1"
"FYN","NPHS1"
"FYN","PLCG1"
"FYN","PLCG2"
"FYN","PLD2"
"FYN","PRKCD"
"FYN","PRKCH"
"FYN","PTPRF"
"FYN","SH2D1A"
"FYN","SIT1"
"FYN","TNK2"
"FYN","TUBA3C"
"FYN","WASF1"
"FZD1","WNT2"
"FZD1","WNT5A"
"FZD5","WNT7A"
"FZD6","WNT4"
"FZD7","DLG1"
"FZD7","UBQLN1"
"FZD8","GOPC"
"FZD8","LRP6"
"FZD8","WNT1"
"FZD9","MDFI"
"FZD9","WNT1"
"G3BP1","VCL"
"GAB1","MAP3K3"
"GAB1","MAPK3"
"GAB1","MAPK4"
"GAB1","PTPN18"
"GAB2","AKT1"
"GAB2","CHEK2"
"GAB3","FYN"
"GAB3","GRB2"
"GAB3","LYN"
"GABARAP","ATG3"
"GABARAPL1","SQSTM1"
"GABARAPL2","ATG4B"
"GABBR1","CHFR"
"GABBR1","JAKMIP1"
"GABPA","EP300"
"GABPA","GABPB1"
"GABPA","SP3"
"GABPB1","ATF1"
"GABPB1","CIC"
"GABPB1","GABPA"
"GABPB1","RYBP"
"GABPB1","YAF2"
"GABRB1","C1QBP"
"GABRG2","PRKCB"
"GABRG2","ZDHHC3"
"GABRR1","SQSTM1"
"GAD2","GAD1"
"GAD2","PRKCE"
"GADD45A","ADAP1"
"GADD45A","FAM83D"
"GADD45A","GADD45GIP1"
"GADD45A","HIST2H2BE"
"GADD45A","HIST3H3"
"GADD45A","LMO4"
"GADD45A","UBE2D1"
"GADD45A","VIM"
"GADD45G","CRIP2"
"GADD45G","HAP1"
"GADD45G","LUC7L"
"GADD45G","LUC7L2"
"GADD45G","MIDN"
"GADD45G","PCNA"
"GADD45G","PIAS4"
"GADD45G","TSNAX"
"GADD45GIP1","EXOSC4"
"GAK","CCNG1"
"GAK","USO1"
"GALR1","GAL"
"GANAB","PRKCSH"
"GAP43","CSNK2A1"
"GAPDH","ACTB"
"GAPDH","ANXA7"
"GAPDH","BID"
"GAPDH","BTBD2"
"GAPDH","DYNLL1"
"GAPDH","GADD45A"
"GAPDH","GSK3B"
"GAPDH","KARS"
"GAPDH","PAFAH1B3"
"GAPDH","PGK1"
"GAPDH","PRKCI"
"GAPDH","RBM5"
"GAPDH","RPA2"
"GAPDH","SERPINB9"
"GAPDH","SLC2A4"
"GAPDH","TK1"
"GARS","EEF1D"
"GARS","IARS"
"GAST","CP"
"GAST","CPE"
"GATA1","CEBPE"
"GATA1","HEY1"
"GATA1","MED1"
"GATA1","SPI1"
"GATA1","ZFPM1"
"GATA2","CEBPA"
"GATA2","HDAC3"
"GATA4","TBX5"
"GATAD2A","MBD2"
"GATAD2A","MBD3"
"GBF1","USO1"
"GBP2","PAFAH1B3"
"GBP2","SEPHS1"
"GCC1","COIL"
"GCSH","NMI"
"GDF5","ACVR1"
"GDF5","BMPR2"
"GDF9","DLEU1"
"GDF9","ILF3"
"GDF9","PAFAH1B3"
"GDI1","RAB6A"
"GDI1","UBQLN4"
"GEMIN4","SNRPB"
"GEMIN5","GEMIN4"
"GEMIN6","SNRPB"
"GEMIN7","ADD1"
"GEMIN7","C10orf137"
"GEMIN7","SNRPB"
"GEMIN7","SNRPE"
"GFAP","CEP76"
"GFAP","MEN1"
"GFAP","PDLIM1"
"GFAP","ROCK1"
"GFAP","VIM"
"GFI1","RUNX1T1"
"GFI1B","AES"
"GFI1B","BRCA1"
"GFI1B","CCDC85B"
"GFI1B","COPS5"
"GFI1B","MID2"
"GFI1B","PHC2"
"GFI1B","USHBP1"
"GFI1B","ZNRD1"
"GFRA1","NCAM1"
"GFRA2","NRTN"
"GGA1","ARF1"
"GGA1","RNF11"
"GGA1","RPS27A"
"GGA2","AFTPH"
"GGA2","BACE1"
"GGA2","RABGEF1"
"GGA2","SPG21"
"GGA3","AFTPH"
"GGA3","AP1S2"
"GGA3","ARF1"
"GHR","AP2A1"
"GHR","GRB10"
"GHR","GRB2"
"GHR","JAK2"
"GHR","PTPN11"
"GHR","PTPN2"
"GHRHR","MLNR"
"GHRL","AGRP"
"GIGYF1","ATN1"
"GIPC1","KIF1B"
"GIPC1","LRP2"
"GIPC1","MYO6"
"GIPC1","NTRK1"
"GIPC1","RGS19"
"GIPC1","SEMA4C"
"GIT1","BARD1"
"GIT1","C8orf33"
"GIT1","CHD3"
"GIT1","CHUK"
"GIT1","HAP1"
"GIT1","HTT"
"GIT1","KIAA1377"
"GIT1","MAN2A2"
"GIT1","PFDN1"
"GIT1","TGFB1I1"
"GIT1","TRIB3"
"GIT1","TXNDC9"
"GIT1","WDR33"
"GIT2","PAK1"
"GIT2","TGFB1I1"
"GIT2","YWHAG"
"GJA1","CSNK1D"
"GJA1","MAPK1"
"GJA1","MAPK3"
"GJA3","MIP"
"GJB1","CALM1"
"GKAP1","HGS"
"GLB1","CSNK2B"
"GLB1","PLK1"
"GLB1","TK1"
"GLI1","ZIC2"
"GLI2","ZIC2"
"GLI3","SUFU"
"GLOD4","PNRC2"
"GLRA2","PSD"
"GLUL","DYNLL1"
"GLUL","PLEKHF2"
"GMEB1","CREBBP"
"GMEB1","NCOA2"
"GMEB1","SMAD3"
"GMEB2","CREBBP"
"GMEB2","UBE2I"
"GMFB","CSNK2A1"
"GMFB","MAPK1"
"GMFB","MAPK3"
"GMNN","CDKN2A"
"GMNN","PHC1"
"GNA12","ACTB"
"GNA12","CDH1"
"GNA12","GNB1"
"GNA12","HSP90AA1"
"GNA12","PPP2R1A"
"GNA13","AKAP3"
"GNA13","ARHGEF11"
"GNA13","CDH1"
"GNA13","CTNNB1"
"GNA13","CXCR4"
"GNA13","PRKCB"
"GNA13","PRKCD"
"GNA13","PRKCE"
"GNA13","PTK2B"
"GNA13","TGFBR1"
"GNA14","CCR1"
"GNA15","ADRB2"
"GNA15","F2R"
"GNA15","PRKCA"
"GNA15","RGS2"
"GNAI1","ADRA2A"
"GNAI1","CD47"
"GNAI1","GPSM3"
"GNAI1","IGF1R"
"GNAI1","NUMA1"
"GNAI1","RASD1"
"GNAI1","RGS14"
"GNAI1","SSTR3"
"GNAI1","STRN"
"GNAI2","CAV1"
"GNAI2","EYA2"
"GNAI2","IGF1R"
"GNAI2","MDFI"
"GNAI2","NUCB1"
"GNAI2","RGS14"
"GNAI2","RGS19"
"GNAI2","RIC8A"
"GNAI2","TTC1"
"GNAI2","TUBA1A"
"GNAI3","CD48"
"GNAI3","CD59"
"GNAI3","GPSM2"
"GNAI3","NGB"
"GNAI3","NUCB1"
"GNAI3","RGS10"
"GNAI3","RGS12"
"GNAI3","RGS14"
"GNAI3","RGS18"
"GNAI3","RGS19"
"GNAI3","RGS3"
"GNAI3","RGS7"
"GNAI3","RIC8A"
"GNAO1","NUCB1"
"GNAO1","RGS19"
"GNAO1","RGS4"
"GNAQ","CHRM3"
"GNAQ","RGS18"
"GNAQ","RGS4"
"GNAQ","RIC8A"
"GNAQ","TSHR"
"GNAS","ADRB3"
"GNAS","GNB1"
"GNAS","GNGT1"
"GNAS","NUCB1"
"GNAS","TSHR"
"GNAS","TTC1"
"GNAZ","EYA1"
"GNAZ","PRKCD"
"GNB1","ARHGEF18"
"GNB1","CACNA1C"
"GNB1","GNB2L1"
"GNB1","GNG11"
"GNB1","GNG13"
"GNB1","GNG4"
"GNB2","ANXA7"
"GNB2","FAM118B"
"GNB2L1","HABP4"
"GNB2L1","INSR"
"GNB2L1","MAPK6"
"GNB2L1","PABPC1"
"GNB2L1","PRKD1"
"GNB2L1","RB1"
"GNB2L1","TUBB"
"GNB2L1","TUBB2A"
"GNB2L1","VCL"
"GNB5","CDKN1A"
"GNB5","EIF3J"
"GNG11","AMOTL2"
"GNG2","GNB1"
"GNG2","SMURF2"
"GNG7","MPP3"
"GNL3","PPP2R5A"
"GNMT","NUDT18"
"GNMT","PLEKHF2"
"GOLGA2","ABLIM1"
"GOLGA2","GORASP1"
"GOLGA2","GORASP2"
"GOLGA2","GPS2"
"GOLGA2","PLCD1"
"GOLGA2","RAB1A"
"GOLGA2","RAB2A"
"GOLGA2","TRIM29"
"GOLGA3","CASP3"
"GOLGA3","CASP7"
"GOLGA3","PLCB3"
"GOLGA3","TSNAX"
"GOLGA4","ARL3"
"GOLGB1","BRMS1"
"GOLGB1","USO1"
"GOPC","BECN1"
"GOPC","CLCN3"
"GOPC","RTKN"
"GOPC","STX6"
"GORASP1","PRKD2"
"GORASP2","RAB1A"
"GOSR1","GABARAPL2"
"GOSR1","USO1"
"GOSR2","USO1"
"GOT2","GLRX"
"GOT2","GLUD1"
"GOT2","HSPA8"
"GOT2","MDH2"
"GP1BA","FLNB"
"GP6","FCGR2A"
"GP6","LYN"
"GPAA1","GRIK5"
"GPBP1L1","EIF3E"
"GPC1","APP"
"GPC1","COL18A1"
"GPC1","SLIT1"
"GPC4","ACP5"
"GPD1","MDH1"
"GPHN","GABARAP"
"GPNMB","PLA2G4A"
"GPR37","PARK2"
"GPR37","STUB1"
"GPRASP1","ADRB1"
"GPRASP1","GRM1"
"GPRASP1","MAP7D1"
"GPRASP1","OFD1"
"GPRASP1","SNAPIN"
"GPRASP1","STMN2"
"GPS1","COPS2"
"GPS1","CUL1"
"GPS1","CUL2"
"GPS1","CUL3"
"GPS1","TBC1D17"
"GPS2","HDAC3"
"GPS2","SETDB1"
"GPS2","TBL1XR1"
"GPSM2","GNAI2"
"GPSM3","FGFR3"
"GRAP","HTT"
"GRAP","KHDRBS1"
"GRAP","SOS1"
"GRAP2","BEND5"
"GRAP2","BLNK"
"GRAP2","KHDRBS1"
"GRAP2","LCP2"
"GRASP","GRM5"
"GRB10","BCR"
"GRB10","MAP2K1"
"GRB10","MAPK1"
"GRB10","RAF1"
"GRB10","SRC"
"GRB14","MAP3K14"
"GRB14","SQSTM1"
"GRB2","ADAM12"
"GRB2","ANXA2"
"GRB2","APP"
"GRB2","BCAR1"
"GRB2","BCL2A1"
"GRB2","BCR"
"GRB2","BLNK"
"GRB2","CDKN1B"
"GRB2","DAB2"
"GRB2","EGF"
"GRB2","EGFR"
"GRB2","FGFR1"
"GRB2","FRS3"
"GRB2","GRB7"
"GRB2","HRAS"
"GRB2","IRS1"
"GRB2","LCP2"
"GRB2","MAPK12"
"GRB2","NPM1"
"GRB2","PAK1"
"GRB2","PDCD6IP"
"GRB2","PNRC1"
"GRB2","PPP3CA"
"GRB2","PSMD10"
"GRB2","RALGPS1"
"GRB2","RAPGEF1"
"GRB2","RASA1"
"GRB2","REPS1"
"GRB2","RPS6KA1"
"GRB2","SH3KBP1"
"GRB2","SNTA1"
"GRB2","SYNJ1"
"GRB2","TNFRSF1A"
"GRB2","USP8"
"GRB2","VAV1"
"GRB2","VAV2"
"GRB2","WASF1"
"GRB7","AGAP1"
"GRB7","ATP5B"
"GRB7","DYNC1I1"
"GRB7","FLAD1"
"GRB7","GNB2"
"GRB7","MAP3K14"
"GRB7","MSH2"
"GRB7","PDHB"
"GRB7","RPS2"
"GRB7","SETDB1"
"GRB7","TLE1"
"GRB7","TMSB4X"
"GRIA1","GRIA4"
"GRIA4","CAMK2G"
"GRID2","GRIK5"
"GRID2","PTPN4"
"GRIK1","FLNA"
"GRIK2","CTNNB1"
"GRIK2","LIN7B"
"GRIK3","GRIK5"
"GRIN1","CIT"
"GRIN1","CLTC"
"GRIN1","GRIN2D"
"GRIN1","HRAS"
"GRIN1","MAP2"
"GRIN1","MAP2K2"
"GRIN1","NANOS1"
"GRIN1","NEFL"
"GRIN1","PPP2R1A"
"GRIN1","RAP2A"
"GRIN1","RPS6KA3"
"GRIN1","SYNGAP1"
"GRIN2A","CAMK2A"
"GRIN2D","CIT"
"GRIN2D","CLTC"
"GRIN2D","CTNNB1"
"GRIN2D","HNRNPU"
"GRIN2D","IL16"
"GRIN2D","NANOS1"
"GRIN2D","RPS6KA3"
"GRK1","CALM1"
"GRK1","CAV1"
"GRK5","CAV1"
"GRK5","DLGAP2"
"GRK5","GIT1"
"GRK5","SNCA"
"GRK5","TBXA2R"
"GRK6","ADRB2"
"GRK6","EDNRA"
"GRK6","GIT1"
"GRK6","PRSS23"
"GRK6","SLC9A3R1"
"GRK6","TBXA2R"
"GRM1","HOMER1"
"GRM1","ITPR1"
"GRM1","PRKCA"
"GRM3","SDCBP"
"GRM4","CALM1"
"GRM4","FLNA"
"GRM5","CALM1"
"GRM5","CALM2"
"GRM5","CALM3"
"GRM5","FLNA"
"GRM5","HOMER1"
"GRM5","HOMER3"
"GRM5","PRKCA"
"GRM5","PRKCB"
"GRM5","PRKCD"
"GRM5","PRKCG"
"GRM7","CALM2"
"GRM7","TUBA4A"
"GRM8","PIAS2"
"GRN","CCNT1"
"GRN","CDK9"
"GRP","MEP1A"
"GSC","FOXA2"
"GSK3A","YWHAG"
"GSK3B","APC"
"GSK3B","ATXN3"
"GSK3B","AXIN2"
"GSK3B","CCNE1"
"GSK3B","CSAD"
"GSK3B","EEF1A1"
"GSK3B","EFTUD2"
"GSK3B","EIF2B5"
"GSK3B","EIF4EBP1"
"GSK3B","FAM83D"
"GSK3B","FRAT1"
"GSK3B","GYS1"
"GSK3B","IGSF21"
"GSK3B","KIF5B"
"GSK3B","LUC7L2"
"GSK3B","MAP4"
"GSK3B","MICAL1"
"GSK3B","NAT9"
"GSK3B","NIN"
"GSK3B","RCAN1"
"GSK3B","RPL36AL"
"GSK3B","RPLP1"
"GSK3B","RPS2"
"GSK3B","SAP30BP"
"GSK3B","UBE2D1"
"GSK3B","UPF3A"
"GSK3B","VIM"
"GSN","VASP"
"GSN","VCL"
"GSTM4","TLE1"
"GTF2A1","GTF2F1"
"GTF2B","GTF2E1"
"GTF2B","GTF2E2"
"GTF2B","GTF2F1"
"GTF2B","GTF2F2"
"GTF2B","PSMC5"
"GTF2B","TAF9"
"GTF2E1","GTF2A2"
"GTF2E2","ERCC6"
"GTF2E2","GTF2B"
"GTF2E2","GTF2E1"
"GTF2E2","GTF2F2"
"GTF2E2","MNAT1"
"GTF2E2","SND1"
"GTF2E2","SUPT16H"
"GTF2F1","GTF2A1"
"GTF2F1","GTF2B"
"GTF2F1","GTF2F2"
"GTF2F1","PSMC2"
"GTF2F2","GTF2B"
"GTF2F2","GTF2E1"
"GTF2F2","GTF2E2"
"GTF2F2","TAF5"
"GTF2H1","CCNH"
"GTF2H1","CDK7"
"GTF2H1","ERCC2"
"GTF2H1","GTF2E1"
"GTF2H1","GTF2E2"
"GTF2H1","PSMC2"
"GTF2I","PIAS2"
"GTF2I","PRRX1"
"GTF2I","ZBTB17"
"GTF3C1","GTF3C4"
"GTF3C1","SUPT5H"
"GTF3C3","GTF3C5"
"GTF3C4","GTF3C5"
"GZMA","APEX1"
"GZMB","BID"
"GZMB","PRF1"
"GZMB","SRGN"
"GZMB","UBE4B"
"H2AFX","MRE11A"
"H2AFX","NBN"
"H2AFX","OTUB1"
"H2AFX","TAF1C"
"H2AFX","TP53BP1"
"H3F3B","HIRA"
"HAAO","ARHGDIA"
"HABP4","PIAS3"
"HABP4","VIM"
"HACL1","MAPK6"
"HAP1","BRD7"
"HAP1","CBX8"
"HAP1","CDC73"
"HAP1","MPP3"
"HAP1","MRPS9"
"HAPLN1","MMP3"
"HARS","PSMC5"
"HAX1","KIAA0513"
"HBEGF","BAG1"
"HBEGF","CD44"
"HBEGF","EGFR"
"HBEGF","LTBP3"
"HBP1","HDAC1"
"HBP1","RB1"
"HBP1","RBL2"
"HCFC1","MED25"
"HCK","ACTB"
"HCK","ADAM15"
"HCK","CBLB"
"HCK","EIF2AK2"
"HCK","HDAC9"
"HCK","KHDRBS1"
"HCK","PIK3CB"
"HCK","SH3KBP1"
"HCK","UBC"
"HCK","UNC119"
"HCLS1","CSNK2A1"
"HCLS1","HAX1"
"HCRTR2","HCRT"
"HDAC1","BCOR"
"HDAC1","CHD1"
"HDAC1","CHD4"
"HDAC1","HDAC2"
"HDAC1","HDAC3"
"HDAC1","RB1"
"HDAC1","RFC1"
"HDAC1","SAP30"
"HDAC1","SIN3B"
"HDAC11","CDKN1A"
"HDAC2","CTBP1"
"HDAC2","DDX20"
"HDAC2","HDAC1"
